Heller Hound Bock Beer,German-Style Heller Bock/Maibock,6.2,0,,Flying Dog Brewery,2401 Blake St.,Denver,Colorado,United States,80205,303-292-5027,http://www.flyingdogales.com/
Sirius,American-Style Cream Ale or Lager,7,0,,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,United States,94954,1-707-769-4495,http://www.lagunitas.com/
Troubadour,American-Style Pale Ale,6.5,0,,Brouwerij The Musketiers,Tramstraat 8,Ursel,Oost-Vlaanderen,Belgium,,32-(0)-9-226-42-76,
BÃªte des Vosges,Old Ale,0,0,,Brasserie des Vosges,680 rue de la Brasserie,Dommartin les Remiremont,,France,,33-03.29.22.11.36,
Saxo,NULL,8,0,,Brasserie La Caracole,Cte Marie-Thrse 86,Falmignoul,Namur,Belgium,,32-082-74-40-80,
Millennium Brew,NULL,10,0,,George Gale & Company,,Portsmouth,Hampshire,United Kingdom,,,
Empire India Pale Ale,English-Style India Pale Ale,7.5,0,,Burton Bridge Brewery,Bridge Street,Burton-upon-Trent,Staffordshire,United Kingdom,DE14 1SY,44-(01283)-510573,http://www.burtonbridgebrewery.co.uk/Index.shtml
Thunder Storm,American-Style Lager,5,0,,Hop Back Brewery,Unit 21-24 Batten Road Industrial Estate,Salisbury,Wiltshire,United Kingdom,,44-(01725)-510986,
Voyageur Extra Pale Ale,American-Style Pale Ale,0,0,,James Page Brewing,1500 Jackson Street,Minneapolis,Minnesota,United States,55413,1-612-789-0400,
Burly Brown Ale,American-Style Brown Ale,0,0,,James Page Brewing,1500 Jackson Street,Minneapolis,Minnesota,United States,55413,1-612-789-0400,
Dark Walnut Stout,American-Style Stout,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Birch Wood Ale,American-Style Pale Ale,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Red Cedar Red,American-Style Brown Ale,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Whitetail Wheat,American-Style Lager,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Half Moon Gold,NULL,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Bubba,NULL,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Irish Red,American-Style Amber/Red Ale,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
White Weasel Beer,NULL,0,0,,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,54701,1-715-552-0510,
Nikolausbier AltfrÃ¤nkisches Dunkel,NULL,0,0,,Bürgerbräu Wolnzach,Am Brunnen 2,Wolnzach,Bayern,Germany,,49-(0)8442-/-955514,
Hell,NULL,5.1,0,,Bürgerbräu Wolnzach,Am Brunnen 2,Wolnzach,Bayern,Germany,,49-(0)8442-/-955514,
Spring Bock,Traditional German-Style Bock,0,0,,Stevens Point Brewery,2617 Water Street,Stevens Point,Wisconsin,United States,54481,1-715-344-9310,
Roggenbier,American-Style Lager,5.5,0,,Bürgerbräu Wolnzach,Am Brunnen 2,Wolnzach,Bayern,Germany,,49-(0)8442-/-955514,
Adler BrÃ¤u Doppel Bock Beer,Traditional German-Style Bock,0,0,,Appleton Brewing,,Appleton,Wisconsin,United States,,,
Adler BrÃ¤u Winter Ale,Old Ale,0,0,,Appleton Brewing,,Appleton,Wisconsin,United States,,,
Adler BrÃ¤u Eagle Lager,American-Style Lager,0,0,,Appleton Brewing,,Appleton,Wisconsin,United States,,,
Prostrator Doppelbock,Traditional German-Style Bock,0,0,,Nicolet Brewing,,Florence,Wisconsin,United States,,,
Dark Pilsener,American-Style Lager,5.5,0,,Nicolet Brewing,,Florence,Wisconsin,United States,,,
Classic Pilsener,NULL,5,0,,Nicolet Brewing,,Florence,Wisconsin,United States,,,
Gold Rush (discontinued),NULL,0,0,,Rail House Restaurant and Brewpub,2029 Old Peshtigo Road,Marinette,Wisconsin,United States,54143,1-715-732-4646,
Northwind Imperial Stout,American-Style Stout,7.5,0,,Two Brothers Brewing,30 Butterfield Road,Warrenville,Illinois,United States,60555,1-800-451-6348,http://www.twobrosbrew.com/
Satan Gold,NULL,8,0,,Brouwerij De Block,Nieuwbaan 92,Merchtem-Peizegem,Vlaams Brabant,Belgium,,32-052-37-21-59,
Wooden Ships ESB,NULL,0,0,,Great Dane Pub and Brewing #1,123 East Doty Street,Madison,Wisconsin,United States,53703,1-608-284-0000,
Imperial Stout,American-Style Stout,0,0,,Great Dane Pub and Brewing #1,123 East Doty Street,Madison,Wisconsin,United States,53703,1-608-284-0000,
Old Scratch Barleywine 2002,NULL,0,0,,Great Dane Pub and Brewing #1,123 East Doty Street,Madison,Wisconsin,United States,53703,1-608-284-0000,
BrÃ¤u-Weisse,South German-Style Hefeweizen,0,0,,Brauerei Aying Franz Inselkammer KG,Zornedinger Strae 2,Aying,Bayern,Germany,,49-(0)8095-/-9065-0,
Weisse Dunkel,NULL,0,0,,Private Weissbierbrauerei G. Schneider & Sohn GmbH,Emil-Ott-Strasse 1-5,Kelheim,,Germany,93309,0 94 41 / 7 05 - 0,http://www.schneider-weisse.de
Pseudo Lambic Framboise,Belgian-Style Fruit Lambic,0,0,,LaConner Brewing,117 South First Street,LaConner,Washington,United States,98257,1-360-466-1415,http://www.insidelaconner.com/
Geuze Boon,Belgian-Style Fruit Lambic,6,0,"Geuze, a mixture of old and young Lambic. The young Lambic is added to cause a refermentation in the bottle making for a delightfully sparkling and dry beer that has been likened, in all seriousness, to Champagne.",Brouwerij Boon,Fonteinstraat 65,Lembeek,Vlaams Brabant,Belgium,,32-2-356-66-44,
CuvÃ©e RenÃ© Grand Cru Gueuze Lambic,Belgian-Style Fruit Lambic,0,0,,Brouwerij Lindemans,Lenniksebaan 257,Vlezenbeek,Vlaams Brabant,Belgium,,32-025-69-03-90,
Iris,Belgian-Style Fruit Lambic,0,0,,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,,32-(0)2-521-49-28,http://www.cantillon.be/
RosÃ© de Gambrinus,Belgian-Style Fruit Lambic,0,0,,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,,32-(0)2-521-49-28,http://www.cantillon.be/
Oude Kriek,Belgian-Style Fruit Lambic,0,0,,Hanssens Artisanal,Vroenenbosstraat 15,Dworp,Vlaams Brabant,Belgium,,32-02-/-380-31-33,
Kriek-Lambic,Belgian-Style Fruit Lambic,0,0,,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,,32-(0)2-521-49-28,http://www.cantillon.be/
Samichlaus Bier 2003,Traditional German-Style Bock,14,0,,Schloss Eggenberg,Eggenberg 1,Vorchdorf,,Austria,,43-0-76-14/63-45-0,
Porter IV,American-Style Stout,7.2,0,,Oy Sinebrychoff AB,Sinebrychoffinaukio 1,Kerava,,Finland,,358-(09)-294-991,
The Hairy Eyeball,NULL,8.8,0,,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,United States,94954,1-707-769-4495,http://www.lagunitas.com/
Malheur MM,NULL,10,0,,Brouwerij De Landtsheer,Mandekenstraat 179,Buggenhout,Oost-Vlaanderen,Belgium,,32-052-33-39-11,
India Pale Ale,American-Style Pale Ale,0,0,,Goose Island Beer Company - Fulton Street,1800 West Fulton Street,Chicago,Illinois,United States,60612,1-800-466-7363,
Eastside Dark,NULL,0,0,,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,United States,53212,1-414-372-8800,http://www.lakefrontbrewery.com/index.html
Big Easy Beer,Traditional German-Style Bock,0,0,,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,United States,53212,1-414-372-8800,http://www.lakefrontbrewery.com/index.html
Old Knucklehead 2003,NULL,9.1,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Doppel-Hirsch Bavarian-Doppelbock,Traditional German-Style Bock,7.2,0,,Hirschbru Privatbrauerei Hss,Grntenstrae 7,Sonthofen,Bayern,Germany,,49-(0)8321-/-6633-0,
Bottle Conditioned Porter,Porter,5.5,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Black Strap Stout,American-Style Stout,6,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Bavarian-Weissbier Hefeweisse / Weisser Hirsch,South German-Style Hefeweizen,5.2,0,,Hirschbru Privatbrauerei Hss,Grntenstrae 7,Sonthofen,Bayern,Germany,,49-(0)8321-/-6633-0,
Celis White,Other Belgian-Style Ales,3.9,0,"This traditional Belgian Whitbierre is the multiple gold medal winning Pierre Celis original. White and cloudy in appearance, brewed with wheat and seasoned with orange peel and coriander. A refreshing unfiltered ale that is both sweet and tart.",Michigan Brewing,1093 Highview Drive,Webberville,Michigan,United States,48892,1-517-521-3600,http://www.michiganbrewing.com/
Bridgeport India Pale Ale,American-Style India Pale Ale,5.5,0,"Our award-winning IPA sparkles with effervescence, the result of natural-conditioning, a process where the beer is double-fermented in each bottle, keg or cask. Brewed with a blend of five hop varieties, BridgePort IPA presents a floral, citrusy aroma and full hop flavor, while downplaying the bitterness.  The beer pours smooth in the glass, emitting its signature golden glow.",BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Blue Heron Pale Ale,NULL,4.9,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
ESB,NULL,6.1,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Stille Nacht,NULL,12,0,,Brouwerij De Dolle Brouwers,Roeselarestraat 12b,Esen,West-Vlaanderen,Belgium,BE-8160,,http://www.dedollebrouwers.be/
Hop Pocket Ale,American-Style Pale Ale,0,0,,Tuppers Hop Pocket Ale,6404 Redwing Road,Bethesda,Maryland,United States,20817,1-301-229-2027,
Holiday Spice Lager Beer,NULL,0,0,,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,United States,53212,1-414-372-8800,http://www.lakefrontbrewery.com/index.html
Samuel Adams Utopias MMIV,NULL,24,0,,Boston Beer Company,30 Germania Street,Boston,Massachusetts,United States,2130,1-800-372-1131,http://www.samueladams.com/
Grand Cru 2003,NULL,10,0,,AleSmith Brewing,9368 Cabot Drive,San Diego,California,United States,92126,1-858-549-9888,http://alesmith.com/
Imperial Stout,American-Style Stout,0,0,,New Glarus Brewing Company,2400 State Highway 69,New Glarus,Wisconsin,United States,53574,608-527-5850,http://www.newglarusbrewing.com/
7th Anniversary IPA,American-Style India Pale Ale,7.7,0,,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
Nora,NULL,7,0,,Birrificia Le Baladin,"Piazza V Luglio, 15",Piozzo,,Italy,0,39-0173-795431,
Bellegems Bruin,NULL,5.5,0,,Brouwerij Bockor,Kwabrugstraat 5,Bellegem,West-Vlaanderen,Belgium,,32-056-21-51-71,
BiÃ¨re du Boucanier,NULL,0,0,,ICOBES b.v.b.a.,Durmakker 23,Evergem,Oost-Vlaanderen,Belgium,,32-(0)9-/-253-61-82,
Porter Boom,Porter,8,0,,Pivovar Pardubice a.s.,Palackho 250,Pardubice,,Czech Republic,,420-466-511-321-4,
Bajuvator Doppelbock,Traditional German-Style Bock,7.2,0,,Tucher Bru,Schillerstrae 14,Nrnberg,Bayern,Germany,,49-(0)911-/-9776-0,
Roundabout Oatmeal Stout,Oatmeal Stout,6,0,"Everyone has their price. For some, it's measured in dollars per hour, for others it's powder days. For those that have the gift of passion for the dark side, it's measured in pints of Oatmeal Stout. Another one of FiftyFifty's seasonals, the Roundabout Oatmeal Stout is brown to black in color and nearly opaque. It has a velvet like mouthfeel, moderate hints of dark dried fruit, espresso beans and Dark Chocolate... and just a hint of hop bitterness. The addition of Flaked Oats gives this brew its wonderful creamy texture. Roundabout Oatmeal Stout is one of a series of Stouts that FiftyFifty Brewing Co. will produce during the course of the year. Enjoy!",Fifty Fifty Brewing Co.,11197 Brockway Road,Truckee,California,United States,96161,530.587.BEER,http://www.fiftyfiftybrewing.com/
Ale,NULL,4.4,0,,Black Sheep Brewery,Wellgarth,Ripon,North Yorkshire,United Kingdom,,44-(01765)-689227,
Bombardier Premium Ale,NULL,5.2,0,,Charles Wells Ltd.,Havelock Street,Bedford,Bedford,United Kingdom,,44-(01234)-272766,
Christmas Ale 2003,NULL,0,0,,Anchor Brewing,1705 Mariposa Street,San Francisco,California,United States,94107,1-415-863-8350,
Old Stock Ale 2002,Old Ale,11.4,0,,North Coast Brewing Company,455 North Main Street,Fort Bragg,California,United States,95437,1-707-964-2739,http://www.northcoastbrewing.com/home.htm
Ruination IPA,Imperial or Double India Pale Ale,7.7,0,,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
PrimÃ¡tor Double 24% / PrimÃ¡tor Double Bock Beer,Traditional German-Style Bock,0,0,,Pivovar Nchod,Dobroovsk 130,Nchod,,Czech Republic,,420-491-407-111,
Salvation,Other Belgian-Style Ales,9,0,,Avery Brewing Company,5763 Arapahoe Avenue,Boulder,Colorado,United States,80303,1-877-844-5679,http://www.averybrewing.com/
Schokolade Bock,Traditional German-Style Bock,0,0,,Millstream Brewing,835 48th Avenue,Amana,Iowa,United States,52203,1-319-622-3672,
Winterkoninkse,NULL,8.3,0,,Brouwerij Kerkom,Naamsesteenweg 469,Kerkom,Limburg,Belgium,,32-011-68-20-87,
Toasted Oats & Molasses Brown Ale,American-Style Brown Ale,0,0,,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,United States,54303,1-920-437-2337,
Gouyasse / Goliath,NULL,9,0,,Brasserie des Gants,"rue du Castel, 19",Irchonwelz,Hainaut,Belgium,,32-068-28-79-36,
Pumpkin Ale,NULL,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
Port Washington Old Port Porter,Porter,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
"Triple ""H""",South German-Style Hefeweizen,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
Maslifter Oktoberfest,German-Style Oktoberfest,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
Port Washington Amber Ale,American-Style Amber/Red Ale,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
Port Washington Pier 96 Lager,American-Style Lager,0,0,,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,United States,53081,1-920-457-4677,
Munich Dunkel,NULL,0,0,,Courthouse Pub,1001 South Eighth Street,Manitowoc,Wisconsin,United States,54220,1-920-686-1166,
ReichelbrÃ¤u Eisbock,Traditional German-Style Bock,0,0,,Kulmbacher Brauerei AG,Lichtenfelser Strae 9,Kulmbach,Bayern,Germany,,49-(0)9221-/-705-0,
Oktoberfest,German-Style Oktoberfest,0,0,,Köstritzer Schwarzbierbrauerei,Heinrich-Schtz-Strae 16,Bad Köstritz,Thüringen,Germany,,49-(0)36605-/-83-0,
Tripel,NULL,10,0,,New Glarus Brewing Company,2400 State Highway 69,New Glarus,Wisconsin,United States,53574,608-527-5850,http://www.newglarusbrewing.com/
Bruin Tradition / Brune Tradition,NULL,8.2,0,,Brasserie La Binchoise,Rue Faubourg St Paul 38,Binche,Hainaut,Belgium,,32-(0)64-37-01-75,
Reserve Speciale / SpÃ©ciale NoÃ«l,NULL,0,0,,Brasserie La Binchoise,Rue Faubourg St Paul 38,Binche,Hainaut,Belgium,,32-(0)64-37-01-75,
Black Hook Porter,Porter,0,0,,Redhook Ale Brewery,,Seattle,Washington,United States,,,http://www.redhook.com/
Downtown Brown,American-Style Brown Ale,5,0,"A smooth, full-bodied nut brown ale, lightly hopped with a hint of roasted chocolate and crystal malts.  This ale is dark in color without the heavy taste of porter or stout.",Lost Coast Brewery,617 Fourth Street,Eureka,California,United States,95501,1-707-445-4484,http://www.lostcoast.com/
Autumnal Fire,Traditional German-Style Bock,0,0,,Capital Brewery,7734 Terrace Avenue,Middleton,Wisconsin,United States,53562,1-608-836-7100,http://www.capital-brewery.com/
Hacker-Pschorr Hubertus Bock,Traditional German-Style Bock,0,0,,Paulaner,,Munich,,Germany,,,http://www.paulaner.com/
Goudenband 2002,NULL,8,0,,Brouwerij Liefmans,200 Aalststraat,Oudenaarde,Oost-Vlaanderen,Belgium,,32-055-31-13-92,http://www.liefmans.be/
Pale Ale,American-Style Pale Ale,0,0,,Oasis Brewery and Restaurant,,Boulder,Colorado,United States,,,
PrimÃ¡tor Blonde Bock Beer,Traditional German-Style Bock,0,0,,Pivovar Nchod,Dobroovsk 130,Nchod,,Czech Republic,,420-491-407-111,
Princess of Darkness Porter,Porter,0,0,,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,United States,54303,1-920-437-2337,
